tweet_id,file_name,completeness,content_type,text_body,username,image_text_description,likes,replies,retweets,views,time_of_post,promotional_or_irrelevant,pro_trump,hostile_to_trump,sarcastic_about_trump,ambivalent_about_trump,nationalist_pro_trump,anti_elite_pro_trump,fearful_pro_trump,optimistic_about_trump,skeptical_of_trump,disengaged_from_trump
1852489333577797654,screenshot_29.png,1,tweet,VIRGINIA SWAMP THE VOTE!\nVOTE EARLY IN-PERSON\nSEPT. 20TH - NOV. 2ND\nELECTION DAY & MAIL-IN\nBALLOT DUE BY 7PM\nNOV. 5TH,Ravi Teja,"A tweet promoting early voting in Virginia, likely with an image of a large sign that says \VIRGINIA SWAMP THE VOTE!\"" with details about early voting and election day procedures.""",1,1,0,554,Jul 1,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_3.png,1,tweet,The clock is ticking. Let's finish with a landslide Trump win. VOTE!,juanita Broadrick,"A tweet expressing support for Donald Trump, with a sense of urgency and expectation of a decisive victory.",100,19,863,10k,3h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
1852489333577797654,screenshot_3.png,1,tweet,Success always belongs to those who dare to strive.,Daram 001,"A tweet expressing a general motivational sentiment, without any specific political leaning.",107,20,3.4k,0,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1852489333577797654,screenshot_30.png,1,tweet,TOO BIG TO RIG,LiberaCet,"A person holding a sign that says \TOO BIG TO RIG\"" in large", bold, capital letters. The sign is white with black text and stars. The image is likely intended to convey a message of opposition to election fraud or manipulation," potentially with an anti-establishment sentiment. The overall tone appears to be critical and assertive.""",57,2,12,0,2h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_30.png,1,tweet,yes,Jimmy Heaters,A man with an intense expression, possibly conveying anger or frustration. The image is a meme or a humorous depiction of a person reacting strongly to something. The image is likely intended to be humorous or sarcastic, but the exact intent is unclear without additional context.,81,1,1,0,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_30.png,1,tweet,Fight, Florida, Fight!,Farhan Khan,The image is a screenshot of a tweet, likely intended to convey a message of support for a specific cause or event. The image is likely intended to be informative or persuasive, but the exact intent is unclear without additional context.,98,0,0,0,3h,false,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_33.png,1,reply,Were going to WIN. ,,,,,,,,,,,,,,,,,,
Karen Wilson Absolutely get it done Forida!,R03III,A tweet expressing confidence in a political outcome. The image is likely a screenshot of a tweet or a social media post, possibly from a political campaign or supporter.,1,0,0,3.8k,3h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,,,
1852489333577797654,screenshot_33.png,1,tweet,Joseph Mensah @VCMagazine ,,,,,,,,,,,,,,,,,,
Vote for Trump. Real all down the ballot too. The less Democrats that in the more money and freedom we have.,Farhan Khan,A tweet expressing support for a political candidate (likely Trump). The image is likely a screenshot of a tweet or a social media post, possibly from a political campaign or supporter.,12,0,0,108,4h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,,
1852489333577797654,screenshot_34.png,1,tweet,Democrats that in power, the more money freedom we have. \nLet's get it!,Sadie Supra Doe,A large image of a large pile of people," with a sign that says ""Trump 2024"" in the center of the image. The image conveys a sense of large crowds and support for Trump in a political context.",13,1,0,200k,4h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_36.png,1,tweet,FLORIDA in-person voting ends tomorrow! Make a VOTE! Together, we will MAKE AMERICA GREAT AGAIN!,Sound wave storm @SoundwaveStorm,A screenshot of a tweet, likely from a social media platform, featuring a graphic of Donald Trump. The image conveys a sense of political engagement and support for Trump's campaign.,252,0,6,0,4h,false,1.0,0.0,0.0,0.0,1.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1852489333577797654,screenshot_38.png,1,tweet,Transforming Smart Health. Alit's Vision for a Healthier Future,,,,,,,,,,,,,,,,,,
The global smart health market is experiencing unprecedented growth, fueled by an aging population, rising chronic disease prevalence, and a growing demand for personalized healthcare solutions. This...,STAR0007,A tweet promoting a vision for a healthier future in the global smart health market. The image likely depicts a futuristic or technologically advanced healthcare setting. The overall tone is likely optimistic and forward-looking.,461,30,138,15M,3h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_39.png,1,tweet,SWAMP THE VOTE,,,,,,,,,,,,,,,,,,
ALL ABOARD - BUCKLE UP!,,,,,,,,,,,,,,,,,,,,,,
IT'S MAGA TIME!,Lee (@LibertyLeeC),"A graphic image with the text ""SWAMP THE VOTE ALL ABOARD - BUCKLE UP! IT'S MAGA TIME!"" and an image of Donald Trump. The image appears to be promoting a political message", possibly related to the MAGA movement and criticizing the opposing party. The creator likely intends to convey a sense of urgency and enthusiasm for the political agenda.,36,1,3,153k,Jul 36 - 3h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1852489333577797654,screenshot_5.png,1,tweet,We support you Mr. Trump. You are the best. Come on!,freez,A graphic with a logo and text supporting Donald Trump.,5,3,1,3200,27th,false,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0
1852489333577797654,screenshot_6.png,1,tweet,We need you back ASAP,Molly Pitcher,"An image of Donald Trump with the text \TRUMP24\"" and a starburst design"," conveying a message of support for Trump. The image is likely intended to be motivational and inspiring to supporters.""",1,1,0,26,Jul 24,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1852489333577797654,screenshot_8.png,1,reply,Donald Trump: Can connected voters vote in Florida, asking for a friend??,MURRAY,A tweet replying to Donald Trump, expressing a query about voter eligibility in Florida. The tone is neutral, inquisitive, and potentially seeking clarification.,17,1,0,898,4m,false,0.0,0.0,0.0,0.0,0.0,0.0
1852489333577797654,screenshot_9.png,1,tweet,The whole country is ready.,Molly Pitcher,"A picture of a child sleeping, with the words \TRUMP\"" and \""VANCE 2024\"" in large text above it. The image appears to be conveying a message of support for a political candidate", possibly Trump," and a sense of readiness or anticipation for the future.""",26,10,3,13k,4h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1852490055106929089,screenshot_0.png,1,original tweet,NORTH CAROLINA! Tomorrow is the last day to register to vote, and vote in-person! #SwamptheVote donaldjtrump.com/nc,Donald J. Trump,A promotional image for voting in North Carolina," with the text \\""NORTH CAROLINA SWAMP THE VOTE!\\"" and details about early in-person and same-day voter registration", and ballot due date. The image conveys a sense of urgency and encouragement to vote,0,0,0,0,,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1852490055106929089,screenshot_11.png,1,tweet,Imagining how suffering four years of this?,LibertyCapy,An image of a man (likely a meme character) tied to a phone. The image evokes a sense of helplessness and suffering. The image is likely meant to be sarcastic and critical of a situation.,3,0,10,44,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_12.png,1,tweet,Yeah, usually.,Farhan Khan,A meme-like image with a simple text overlay. The image likely conveys a casual, possibly humorous, response to a preceding statement or question. The creator's emotion is likely neutral or slightly positive, depending on the context.,2,3,0,13k,2h,false,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_13.png,1,tweet,I won't vote for Trump,Farhan Khan,"A person holding a sign that says \TOO BIG TO RIG\"" in large"," bold letters. The sign is white with black text and stars. The background of the image shows people in a crowd.""",1300,3,26,200000,3h,false,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_14.png,1,tweet,Everything the people around Trump become fake and gay. Consultants, advisors, managers, and grifters influence the GOP money do, look at kishy attention grabbing antics that only make Trump bad and, spontaneously,ChicagoRay,A video is shown, likely a clip from a political discussion or debate. The image conveys a critical or negative sentiment towards the individuals or actions depicted in the video,1.3K,4,1,0,3:36,false,-1.0,1.0,0.5,0.0
1852490055106929089,screenshot_14.png,1,tweet,Kamala's already abandoned North Carolina ,,,,,,,,,,,,,,,,,,
Just like she did with her hurricane hits see the writing on the wall ,,,,,,,,,,,,,,,,,,,,,,
She's all puffed up, as she sees herself,Farhan Khan,The image likely depicts a neutral or slightly negative sentiment towards Kamala Harris. The description suggests a critical analysis of her political actions or decisions,16,2,3,1.4K,2h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1852490055106929089,screenshot_14.png,1,tweet,Vote for Trump,Jamison Daniel,The image likely depicts a neutral or slightly positive sentiment towards Donald Trump. The description suggests a call to action or support for his candidacy,19,0,0,0,30h,false,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
1852490055106929089,screenshot_15.png,1,tweet,Why a Republican has this new Trump thing going WON! As the feeling of voting, I'm knowing.  Merica baby! I love the MAGA parade!,Jamieson Daniel,"A person holding a sign that says ""TOO BIG TO RIG"" with stars around it. The image conveys a message of protest and skepticism regarding election integrity.",3,1,2,107,3h,false,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
1852490055106929089,screenshot_15.png,1,tweet,Swamp the Vote,,,,,,,,,,,,,,,,,,
#Trump,Hugh Doty,"A person holding a sign that says ""NORTH CAROLINA SWAMP THE VOTE"" with stars around it. The image conveys a message of political activism and opposition to voting.",6,0,0,107,45m,false,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-0.5,,,,
1852490055106929089,screenshot_15.png,1,tweet,Tomorrow is the last day to register to vote, and vote early in-person! #SwampTheVote #VoteForDonaldTrump Tell the world and the opponents that we are voting for Trump.,Awan,"A person holding a sign that says ""NORTH CAROLINA SWAMP THE VOTE"" with stars around it. The image conveys a message of political activism and opposition to voting.",6,0,0,8,MT 2h,false,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
1852490055106929089,screenshot_16.png,1,tweet,VOTE EARLY IN-PERSON & SAME-DAY VOTER REGISTRATION OCT. 17TH - NOV. 2ND ELECTION DAY & MAIL-IN BALLOT DUE 7:30PM NOV. 5TH,heiscreptoken,"A tweet promoting early voting and election day procedures. The image shows a large amount of gold coins, which could suggest wealth or corruption in the election process. The overall tone is neutral, informative, and possibly slightly critical of the election process.",58,0,0,0,2h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_16.png,1,tweet,TOO BIG TO RIG,LiberaCert,"A tweet expressing distrust in the election process. The image shows a sign with the text \TOO BIG TO RIG\"""," which suggests a strong sentiment against election fraud. The image is likely intended to evoke a sense of anger and frustration.""",13000,2,57,0,2h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_16.png,1,tweet,Edc 3aE2hZ3hE2k3b0k0mNkV0y5V6y0yS6V8p3Xv8pJumps,heiscreptoken,A tweet with a seemingly random string of characters. It's difficult to determine the intent or emotion behind this tweet without more context.,0,0,0,0,2h,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_17.png,1,tweet,Good morning! Today's is crucial for writing your story! Absolutely! Early voting is crucial for ensuring everyone is encouraged to make everyone in North Carolina take advantage of this opportunity and their right to vote! #SwannTheVote,toankoka,A tweet expressing enthusiasm for early voting and encouraging participation in North Carolina. The image conveys a sense of civic duty and empowerment,1,1,1,91,4m,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_17.png,1,tweet,Asif - An astrologer is crucial for ensuring everyone is encouraged to make everyone in North Carolina take advantage of this opportunity and their right to vote! #SwannTheVote,AasifKhalil,A tweet promoting early voting and civic engagement. The image conveys a sense of importance and urgency,0,0,0,0,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_17.png,1,tweet,Good morning! Today's is crucial for writing your story!,toankoka,A tweet expressing enthusiasm for a day's importance. The image conveys a sense of optimism and hope,0,0,0,0,4m,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_18.png,1,tweet,Bilal Salimi doing some real wonders, appreciate just fighting for 70+ the man's doing some great 24m,Farhan Khan,A picture of a person (presumably Bilal Salimi) walking on a stage. The image is likely intended to convey a sense of admiration and respect for Bilal Salimi's actions or achievements,9,0,3,418,24m,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
1852490055106929089,screenshot_2.png,1,tweet,That's Trump's victory. Photo ID.,American.AF,"A tweet with a photo of hands holding up a photo ID. The tweet expresses a sentiment of victory, likely in reference to a political outcome.",124,483,5.6k,0,3h,false,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1852490055106929089,screenshot_20.png,1,tweet,Vote BLUE straight up and down the ballot!!,MSG91MILES,A tweet promoting voting for the Democratic party. The image conveys a sense of encouragement and urgency,80,1,269,4276,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_20.png,1,tweet,Koko on solo! Koko on solo! Come on people make the right choice!,TamelaJaeger,A tweet expressing support for a specific choice or candidate. The image conveys a sense of encouragement and hope,17,1,80,,2h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_20.png,1,tweet,Thanks for the info,The Crypto Monster,A tweet expressing gratitude. The image conveys a sense of appreciation,1,0,0,0,4h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_21.png,1,tweet,Visit Northfleet Harbourside Development Company's Booth at Global for exclusive discounts on units offered at off-plan prices. Visit Northfleet Harbourside Development Company's Booth at Global for exclusive discounts on units offered at off-plan prices,NorthfleetHarbourside,A promotional tweet for a real estate development company. The image shows a booth at a global exhibition, likely highlighting the company's offerings and discounts. The overall tone is promotional and business-oriented,15,1,1,250k,24,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_21.png,1,tweet,We will fight for you king,Tetsuo,A tweet expressing support for a king or a leader. The image shows a helmet or a piece of armor, suggesting a warrior or a symbol of strength. The overall tone is supportive and potentially patriotic,38,0,0,13k,3h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852490055106929089,screenshot_21.png,1,tweet,SWAMP THE VOTE Lets good #MAGA2024,Sully Shadow,A tweet expressing support for a political candidate or party. The image likely shows a crowd of people, suggesting a rally or a political event. The overall tone is political and potentially supportive of a specific candidate or party,15,0,0,250k,3h,false,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1852490055106929089,screenshot_22.png,1,tweet,Trending in Qatar\n#Trump2024,MARKWICKES,A picture of a man in Roman attire, seemingly a warrior, with a serious expression. The image is likely meant to evoke a sense of strength, potentially in relation to political or nationalistic themes. The creator may be attempting to convey a message of power or determination through the image's visual elements.,47,202,2,0,3h,false,1.0,0.0,0.0,0.0,0.5,0.0,0.0
1852490055106929089,screenshot_23.png,1,tweet,Too big to rig,LiberaCet,"A person holding a sign that says \TOO BIG TO RIG\"" in large", bold, capital letters. The sign is white with black text and stars.  The image appears to be a protest or demonstration against election fraud. The creator likely feels strongly about the integrity of the election process," and is conveying a sense of urgency and determination.""",57,2,13,290,2h,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0
